ligando,grupo,evidencia_funcional,atomos_pesados,residuo_flexible,modelo,semilla,modo,afinidad,contactos,atomos_del_ligando_en_contacto,fraccion_ligando_en_contacto,residuos,toca_trp334,dist_min_al_anillo_trp334,dist_min_a_un_atomo_del_anillo
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,3,-5.015,8,19,0.83,331 334 335 337 338 341 342 346,True,3.48,3.35
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,4,-4.925,4,19,0.83,327 330 331 334,True,3.68,3.52
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,5,-4.918,4,16,0.7,327 330 331 334,True,3.67,3.57
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,6,-4.896,4,16,0.7,327 330 331 334,True,3.6,3.52
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,7,-4.893,4,16,0.7,327 330 331 334,True,3.7,3.52
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,8,-4.859,4,19,0.83,330 331 333 334,True,3.57,3.27
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,1,777,9,-4.856,5,16,0.7,326 327 330 331 334,True,5.15,3.57
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,1,-5.705,6,19,0.83,331 334 335 338 339 342,True,3.76,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,2,-5.505,6,18,0.78,331 334 335 338 339 342,True,3.73,3.39
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,3,-5.492,8,17,0.74,311 313 314 318 323 324 327 331,False,8.0,6.72
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,4,-5.483,5,16,0.7,327 330 331 334 335,True,3.54,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,5,-5.433,4,16,0.7,327 330 331 334,True,3.57,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,6,-5.397,4,15,0.65,327 330 331 334,True,3.75,3.38
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,7,-5.237,4,18,0.78,327 330 331 334,True,3.74,3.44
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,8,-5.189,4,18,0.78,327 330 331 334,True,3.79,3.6
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,42,9,-5.105,5,17,0.74,327 330 331 333 334,True,3.61,3.51
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,1,-5.188,6,18,0.78,331 334 335 338 339 342,True,3.79,3.41
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,2,-5.017,8,19,0.83,331 334 335 337 338 341 342 346,True,3.61,3.57
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,3,-5.014,4,16,0.7,327 330 331 334,True,3.61,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,4,-4.96,6,17,0.74,331 334 335 338 339 342,True,3.76,3.43
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,5,-4.933,5,18,0.78,327 330 331 334 335,True,3.53,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,6,-4.784,4,16,0.7,327 330 331 334,True,3.73,3.34
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,7,-4.761,6,20,0.87,311 313 318 324 327 331,False,8.6,6.78
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,8,-4.731,4,15,0.65,327 330 331 334,True,3.57,3.58
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,2026,9,-4.703,4,19,0.83,327 330 331 334,True,3.69,3.58
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,1,-5.752,6,19,0.83,331 334 335 338 339 342,True,3.8,3.46
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,2,-5.591,8,19,0.83,331 334 335 337 338 341 342 346,True,3.6,3.57
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,3,-5.556,4,16,0.7,327 330 331 334,True,3.62,3.44
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,4,-5.493,6,18,0.78,331 334 335 338 339 342,True,3.78,3.45
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,5,-5.457,5,18,0.78,327 330 331 334 335,True,3.55,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,6,-5.274,4,18,0.78,327 330 331 334,True,3.61,3.6
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,7,-5.226,4,15,0.65,327 330 331 334,True,3.94,3.57
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,8,-5.14,5,15,0.65,327 330 331 333 334,True,3.75,3.43
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,2,777,9,-4.963,5,17,0.74,327 330 331 333 334,True,3.94,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,1,-5.295,9,11,0.48,311 312 313 314 318 323 327 328 331,False,7.13,5.0
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,2,-5.206,10,16,0.7,311 312 313 314 318 323 324 327 328 331,False,7.49,5.44
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,3,-5.132,8,17,0.74,311 312 313 323 324 327 328 331,False,7.21,5.16
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,4,-5.009,4,16,0.7,327 330 331 334,True,3.77,3.47
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,5,-4.955,5,16,0.7,326 327 330 331 334,True,3.8,3.4
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,6,-4.919,6,17,0.74,331 334 335 337 338 342,True,3.7,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,7,-4.901,4,18,0.78,327 330 331 334,True,3.65,3.54
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,8,-4.864,10,17,0.74,311 312 313 314 318 323 324 327 328 331,False,9.0,7.41
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,42,9,-4.672,4,16,0.7,327 330 331 334,True,3.72,3.46
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,1,-5.174,9,18,0.78,307 311 312 313 323 324 327 328 331,False,6.83,4.66
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,2,-5.063,8,12,0.52,311 312 318 323 324 327 328 331,False,6.17,4.09
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,3,-5.035,10,12,0.52,311 312 313 314 318 323 324 327 328 331,False,9.4,7.73
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,4,-5.022,8,17,0.74,312 313 314 323 324 327 328 331,False,6.78,4.56
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,5,-4.983,10,12,0.52,311 312 313 314 318 323 324 327 328 331,False,9.22,7.54
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,6,-4.862,7,14,0.61,331 334 335 337 338 341 342,True,3.74,3.45
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,7,-4.845,4,17,0.74,327 330 331 334,True,3.77,3.43
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,8,-4.801,5,16,0.7,326 327 330 331 334,True,3.73,3.39
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,2026,9,-4.766,4,18,0.78,327 330 331 334,True,3.62,3.55
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,1,-5.654,10,11,0.48,311 312 313 314 318 323 324 327 328 331,False,9.07,7.37
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,2,-5.634,10,11,0.48,311 312 313 314 318 323 327 328 331 334,True,5.82,3.7
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,3,-5.535,9,16,0.7,311 312 313 314 323 324 327 328 331,False,7.27,5.18
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,4,-5.342,4,16,0.7,327 330 331 334,True,3.74,3.5
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,5,-5.321,7,17,0.74,331 334 335 337 338 341 342,True,3.69,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,6,-5.274,5,15,0.65,326 327 330 331 334,True,3.79,3.39
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,7,-5.242,4,18,0.78,327 330 331 334,True,3.65,3.56
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,8,-5.203,9,14,0.61,311 312 313 314 318 323 327 328 331,False,10.1,8.27
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,3,777,9,-5.195,4,16,0.7,327 330 331 334,True,3.79,3.46
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,1,-6.089,11,17,0.74,331 334 335 337 338 339 341 342 347 348 349,True,4.01,3.64
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,2,-5.853,8,20,0.87,331 334 335 337 338 341 347 349,True,3.8,3.44
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,3,-5.837,7,13,0.57,328 331 332 334 335 338 349,True,3.67,3.51
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,4,-5.735,6,18,0.78,331 332 334 335 338 349,True,4.4,3.62
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,5,-5.709,9,18,0.78,334 335 337 338 341 342 347 348 349,True,4.59,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,6,-5.544,7,13,0.57,331 334 335 338 341 347 349,True,3.68,3.42
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,7,-5.522,5,15,0.65,331 334 335 338 349,True,3.47,3.33
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,8,-5.514,6,18,0.78,328 331 334 335 338 349,True,3.63,3.38
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,42,9,-5.505,8,20,0.87,334 335 337 338 341 347 348 349,True,3.43,2.92
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,1,-5.497,8,17,0.74,331 334 335 338 339 341 347 349,True,3.99,3.58
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,2,-5.419,7,16,0.7,331 332 334 335 338 339 349,True,3.59,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,3,-5.339,8,17,0.74,334 335 337 338 341 347 348 349,True,3.86,3.61
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,4,-5.25,6,17,0.74,331 332 334 335 338 349,True,3.49,3.44
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,5,-5.23,7,17,0.74,331 332 334 335 338 339 349,True,4.38,3.64
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,6,-5.071,7,18,0.78,328 331 332 334 335 338 349,True,3.64,3.56
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,7,-5.027,5,18,0.78,331 334 335 338 349,True,3.56,3.34
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,8,-4.914,9,17,0.74,331 334 335 337 338 341 347 348 349,True,3.66,3.63
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,2026,9,-4.865,7,16,0.7,331 334 335 338 341 347 349,True,3.35,3.43
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,1,-6.043,9,17,0.74,328 331 332 334 335 338 347 348 349,True,3.8,3.61
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,2,-6.03,8,15,0.65,334 335 337 338 339 341 347 349,True,3.7,3.67
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,3,-5.909,6,17,0.74,331 334 335 338 339 349,True,3.61,3.45
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,4,-5.815,9,16,0.7,334 335 337 338 339 341 347 348 349,True,3.81,3.49
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,5,-5.814,8,19,0.83,331 334 335 337 338 341 347 349,True,4.05,3.44
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,6,-5.679,6,18,0.78,331 332 334 335 338 349,True,4.34,3.56
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,7,-5.66,7,14,0.61,331 334 335 338 341 347 349,True,3.58,3.47
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,8,-5.658,10,19,0.83,331 334 335 337 338 339 341 347 348 349,True,3.95,3.25
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,4,777,9,-5.65,9,16,0.7,331 334 335 337 338 341 347 348 349,True,3.75,3.3
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,1,-5.169,7,20,0.87,331 334 335 337 338 339 349,True,3.69,3.51
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,2,-5.156,7,18,0.78,331 332 334 335 338 339 349,True,4.53,3.58
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,3,-5.133,7,18,0.78,331 332 334 335 338 339 349,True,3.44,3.46
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,4,-5.074,7,19,0.83,331 332 334 335 338 339 349,True,3.7,3.54
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,5,-5.02,10,15,0.65,331 334 335 337 338 341 342 347 348 349,True,4.28,3.29
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,6,-4.98,8,19,0.83,331 334 335 337 338 341 347 349,True,3.69,3.64
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,7,-4.973,6,18,0.78,331 334 335 338 339 349,True,5.51,4.26
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,8,-4.922,9,16,0.7,334 335 337 338 341 342 347 348 349,True,3.85,3.29
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,42,9,-4.885,6,16,0.7,331 332 334 335 338 349,True,4.6,3.48
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,1,-5.348,7,19,0.83,331 334 335 337 338 347 349,True,3.97,3.5
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,2,-5.209,7,20,0.87,331 332 334 335 338 339 349,True,4.51,3.6
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,3,-5.157,9,16,0.7,334 335 337 338 341 342 347 348 349,True,3.8,3.56
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,4,-5.119,6,19,0.83,331 334 335 338 339 349,True,3.54,3.45
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,5,-5.037,6,18,0.78,328 331 332 334 335 349,True,4.95,3.63
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,6,-4.948,7,17,0.74,331 334 335 337 338 341 349,True,3.61,3.64
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,7,-4.858,6,16,0.7,331 332 334 335 338 349,True,3.67,3.65
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,8,-4.837,8,18,0.78,331 334 335 337 338 341 347 349,True,4.24,3.39
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,2026,9,-4.749,8,15,0.65,331 334 335 337 338 341 347 349,True,4.63,3.46
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,777,1,-6.033,8,18,0.78,331 334 335 337 338 341 347 349,True,5.0,3.55
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,777,2,-5.87,8,18,0.78,331 334 335 337 338 341 347 349,True,4.81,3.51
XL27,neuroprotege solo a 100 uM,"neuroprotege solo a 100 uM (XL20 lo hace a 6,25 uM); sin union medida",23,334,5,777,3,-5.775,10,16,0.7,331 334 335 337 338 341 342 347 348 349,True,3.71,3.53
