target,ligand,afinidad
FUS,CHEMBL20897,-6.7
FUS,CHEMBL20918,-6.4
FUS,CHEMBL20927,-6.6
FUS,CHEMBL20938,-6.9
FUS,CHEMBL20961,-6.6
FUS,CHEMBL21019,-6.5
FUS,CHEMBL21039,-6.5
FUS,CHEMBL21042,-6.4
FUS,CHEMBL21062,-6.5
FUS,CHEMBL21079,-6.5
FUS,CHEMBL21096,-6.8
FUS,CHEMBL21125,-6.7
FUS,CHEMBL21149,-6.4
FUS,CHEMBL21197,-6.7
FUS,CHEMBL21221,-7.1
FUS,CHEMBL21224,-7.2
FUS,CHEMBL21250,-6.4
FUS,CHEMBL21263,-6.6
FUS,CHEMBL21265,-6.4
FUS,CHEMBL21267,-7.0
FUS,CHEMBL21346,-6.4
FUS,CHEMBL2135293,-6.4
FUS,CHEMBL21366,-6.4
FUS,CHEMBL2142889,-6.5
FUS,CHEMBL21560,-6.4
FUS,CHEMBL21562,-6.4
FUS,CHEMBL21572,-6.4
FUS,CHEMBL21594,-6.6
FUS,CHEMBL21597,-6.8
FUS,CHEMBL21610,-6.7
FUS,CHEMBL2165614,-6.4
FUS,CHEMBL21665,-7.1
FUS,CHEMBL21670,-6.5
FUS,CHEMBL21793,-6.8
FUS,CHEMBL21815,-6.4
FUS,CHEMBL21877,-6.7
FUS,CHEMBL21944,-6.6
FUS,CHEMBL21963,-6.4
FUS,CHEMBL21991,-6.4
FUS,CHEMBL21992,-6.6
FUS,CHEMBL22003,-7.2
FUS,CHEMBL22045,-7.0
FUS,CHEMBL22115,-6.7
FUS,CHEMBL22355,-6.5
FUS,CHEMBL22417,-6.4
FUS,CHEMBL22522,-6.5
FUS,CHEMBL22570,-6.5
FUS,CHEMBL22578,-6.4
FUS,CHEMBL22594,-6.6
FUS,CHEMBL22657,-6.5
FUS,CHEMBL22696,-7.0
FUS,CHEMBL22736,-6.5
FUS,CHEMBL22769,-6.5
FUS,CHEMBL22822,-6.4
FUS,CHEMBL22844,-6.5
FUS,CHEMBL22877,-6.4
FUS,CHEMBL22881,-6.6
FUS,CHEMBL22884,-6.5
FUS,CHEMBL22906,-6.5
FUS,CHEMBL22908,-6.4
FUS,CHEMBL22910,-6.4
FUS,CHEMBL22968,-6.5
FUS,CHEMBL22971,-6.4
FUS,CHEMBL22974,-6.7
FUS,CHEMBL22980,-6.5
FUS,CHEMBL23201,-6.4
FUS,CHEMBL23217,-6.6
FUS,CHEMBL23248,-7.0
FUS,CHEMBL23387,-6.7
FUS,CHEMBL23411,-6.9
FUS,CHEMBL23457,-6.5
FUS,CHEMBL23647,-6.9
FUS,CHEMBL23745,-6.6
FUS,CHEMBL23814,-6.7
FUS,CHEMBL23825,-6.7
FUS,CHEMBL24012,-6.5
FUS,CHEMBL24088,-6.5
FUS,CHEMBL24140,-6.4
FUS,CHEMBL24184,-7.2
FUS,CHEMBL24204,-6.7
FUS,CHEMBL24224,-6.7
FUS,CHEMBL24263,-6.5
FUS,CHEMBL24276,-6.6
FUS,CHEMBL24317,-7.1
FUS,CHEMBL24319,-6.5
FUS,CHEMBL24322,-6.8
FUS,CHEMBL24334,-6.4
FUS,CHEMBL24359,-7.4
FUS,CHEMBL24416,-6.5
FUS,CHEMBL24424,-6.6
FUS,CHEMBL24433,-6.5
FUS,CHEMBL24457,-6.7
FUS,CHEMBL24501,-6.5
FUS,CHEMBL24507,-6.8
FUS,CHEMBL24514,-6.7
FUS,CHEMBL24526,-6.6
FUS,CHEMBL24566,-6.5
FUS,CHEMBL24595,-6.4
FUS,CHEMBL24682,-6.8
FUS,CHEMBL24686,-6.6
FUS,CHEMBL24775,-6.5
FUS,CHEMBL24781,-6.8
FUS,CHEMBL24810,-6.8
FUS,CHEMBL24833,-6.6
FUS,CHEMBL24844,-6.7
FUS,CHEMBL24856,-6.4
FUS,CHEMBL24875,-6.5
FUS,CHEMBL24900,-6.4
FUS,CHEMBL24907,-6.7
FUS,CHEMBL25034,-6.6
FUS,CHEMBL25058,-6.4
FUS,CHEMBL25063,-6.6
FUS,CHEMBL25073,-6.6
FUS,CHEMBL25084,-6.4
FUS,CHEMBL25149,-6.5
FUS,CHEMBL25175,-7.0
FUS,CHEMBL25179,-6.5
FUS,CHEMBL25183,-7.0
FUS,CHEMBL25201,-6.7
FUS,CHEMBL25220,-6.5
FUS,CHEMBL25226,-6.4
FUS,CHEMBL25272,-6.4
FUS,CHEMBL25281,-6.5
FUS,CHEMBL25313,-6.4
FUS,CHEMBL25317,-6.5
FUS,CHEMBL25336,-6.5
FUS,CHEMBL25345,-6.4
FUS,CHEMBL25351,-7.1
FUS,CHEMBL25353,-6.6
FUS,CHEMBL25455,-6.5
FUS,CHEMBL25516,-6.5
FUS,CHEMBL25527,-6.5
FUS,CHEMBL25529,-6.6
FUS,CHEMBL25538,-6.4
FUS,CHEMBL25585,-6.4
FUS,CHEMBL25593,-6.7
FUS,CHEMBL25629,-6.4
FUS,CHEMBL25641,-6.4
FUS,CHEMBL25698,-7.0
FUS,CHEMBL25760,-6.9
FUS,CHEMBL25770,-6.4
FUS,CHEMBL25794,-7.5
FUS,CHEMBL25839,-6.7
FUS,CHEMBL25967,-7.8
FUS,CHEMBL26011,-6.7
FUS,CHEMBL26039,-6.4
FUS,CHEMBL26041,-7.1
FUS,CHEMBL26058,-6.8
FUS,CHEMBL26074,-6.7
FUS,CHEMBL26081,-6.4
FUS,CHEMBL26132,-6.6
FUS,CHEMBL262399,-6.5
FUS,CHEMBL26240,-6.5
FUS,CHEMBL26271,-6.7
FUS,CHEMBL26360,-8.1
FUS,CHEMBL26380,-6.7
FUS,CHEMBL263810,-6.4
FUS,CHEMBL26401,-6.8
FUS,CHEMBL26414,-7.9
FUS,CHEMBL26415,-6.7
FUS,CHEMBL26420,-6.6
FUS,CHEMBL26433,-6.4
FUS,CHEMBL264478,-6.8
FUS,CHEMBL26449,-6.4
FUS,CHEMBL26480,-7.2
FUS,CHEMBL26541,-7.2
FUS,CHEMBL26571,-6.5
FUS,CHEMBL26584,-6.5
FUS,CHEMBL26591,-6.6
FUS,CHEMBL26599,-6.6
FUS,CHEMBL26603,-6.7
FUS,CHEMBL26624,-6.9
FUS,CHEMBL26625,-6.4
FUS,CHEMBL26647,-6.7
FUS,CHEMBL26678,-6.4
FUS,CHEMBL26779,-6.5
FUS,CHEMBL26790,-6.4
FUS,CHEMBL26817,-6.5
FUS,CHEMBL26872,-6.6
FUS,CHEMBL26925,-7.0
FUS,CHEMBL26928,-7.1
FUS,CHEMBL26936,-6.8
FUS,CHEMBL26946,-6.6
FUS,CHEMBL26958,-7.6
FUS,CHEMBL26959,-7.4
FUS,CHEMBL26969,-6.6
FUS,CHEMBL26970,-6.9
FUS,CHEMBL26996,-7.0
FUS,CHEMBL27000,-6.7
FUS,CHEMBL27024,-6.8
FUS,CHEMBL27063,-6.5
FUS,CHEMBL27091,-6.4
FUS,CHEMBL27165,-6.5
FUS,CHEMBL27197,-6.5
FUS,CHEMBL27198,-6.5
FUS,CHEMBL27202,-6.4
FUS,CHEMBL27258,-6.7
FUS,CHEMBL27342,-6.6
FUS,CHEMBL27348,-7.0
FUS,CHEMBL27368,-7.2
FUS,CHEMBL27387,-6.9
FUS,CHEMBL27388,-6.4
FUS,CHEMBL27421,-6.4
FUS,CHEMBL27456,-6.6
FUS,CHEMBL27509,-7.1
FUS,CHEMBL27511,-6.7
FUS,CHEMBL27514,-6.4
FUS,CHEMBL27554,-6.6
FUS,CHEMBL27657,-7.8
FUS,CHEMBL27699,-6.4
FUS,CHEMBL27721,-7.5
FUS,CHEMBL27761,-6.8
FUS,CHEMBL27775,-7.4
FUS,CHEMBL27781,-7.2
FUS,CHEMBL27788,-7.2
FUS,CHEMBL27864,-7.0
FUS,CHEMBL27890,-6.5
FUS,CHEMBL27958,-6.8
FUS,CHEMBL28100,-6.7
FUS,CHEMBL28162,-6.5
FUS,CHEMBL28166,-6.4
FUS,CHEMBL28202,-6.7
FUS,CHEMBL28284,-6.6
FUS,CHEMBL28286,-6.7
FUS,CHEMBL28335,-6.7
FUS,CHEMBL28388,-6.8
FUS,CHEMBL28432,-6.8
FUS,CHEMBL28436,-6.4
FUS,CHEMBL28526,-6.4
FUS,CHEMBL28555,-6.5
FUS,CHEMBL28587,-6.6
FUS,CHEMBL28620,-6.5
FUS,CHEMBL28627,-6.7
FUS,CHEMBL28629,-6.6
FUS,CHEMBL28638,-6.5
FUS,CHEMBL28670,-6.9
FUS,CHEMBL28676,-6.6
FUS,CHEMBL28729,-6.4
FUS,CHEMBL28750,-6.4
FUS,CHEMBL28751,-6.9
FUS,CHEMBL28809,-6.6
FUS,CHEMBL28816,-6.8
FUS,CHEMBL28853,-6.5
FUS,CHEMBL28902,-6.7
FUS,CHEMBL29020,-6.9
FUS,CHEMBL29063,-6.4
FUS,CHEMBL29073,-6.6
FUS,CHEMBL29129,-6.4
FUS,CHEMBL29147,-6.5
FUS,CHEMBL29169,-6.9
FUS,CHEMBL29309,-6.4
FUS,CHEMBL29340,-6.6
FUS,CHEMBL29347,-6.6
FUS,CHEMBL29368,-7.2
FUS,CHEMBL29373,-6.5
FUS,CHEMBL29422,-6.6
FUS,CHEMBL29512,-7.0
FUS,CHEMBL29530,-6.5
FUS,CHEMBL29594,-6.5
FUS,CHEMBL29604,-6.8
FUS,CHEMBL29643,-6.8
FUS,CHEMBL29677,-6.7
FUS,CHEMBL29710,-6.5
FUS,CHEMBL29731,-7.4
FUS,CHEMBL29779,-6.7
FUS,CHEMBL29853,-6.8
FUS,CHEMBL29865,-6.5
FUS,CHEMBL29879,-7.6
FUS,CHEMBL29888,-6.4
FUS,CHEMBL29998,-6.4
FUS,CHEMBL30015,-6.6
FUS,CHEMBL30025,-6.7
FUS,CHEMBL30059,-6.5
FUS,CHEMBL30195,-6.4
FUS,CHEMBL30370,-6.4
FUS,CHEMBL30390,-6.4
FUS,CHEMBL30458,-6.4
FUS,CHEMBL30528,-6.5
FUS,CHEMBL30550,-8.1
FUS,CHEMBL30587,-7.0
FUS,CHEMBL30696,-6.7
FUS,CHEMBL30756,-6.5
FUS,CHEMBL30862,-6.4
FUS,CHEMBL30910,-6.6
FUS,CHEMBL30990,-6.4
FUS,CHEMBL31065,-6.7
FUS,CHEMBL31131,-6.6
FUS,CHEMBL31163,-6.4
FUS,CHEMBL31199,-6.6
FUS,CHEMBL31213,-6.5
FUS,CHEMBL31251,-6.6
FUS,CHEMBL31315,-6.5
FUS,CHEMBL31413,-6.8
FUS,CHEMBL31419,-6.4
FUS,CHEMBL31423,-6.4
FUS,CHEMBL31444,-6.6
FUS,CHEMBL31476,-6.7
FUS,CHEMBL31605,-6.5
FUS,CHEMBL31645,-6.4
FUS,CHEMBL31651,-6.9
FUS,CHEMBL31680,-6.5
FUS,CHEMBL31714,-6.4
FUS,CHEMBL31794,-6.8
FUS,CHEMBL31802,-7.4
FUS,CHEMBL31833,-6.5
FUS,CHEMBL31936,-6.7
FUS,CHEMBL31941,-6.5
FUS,CHEMBL31978,-6.5
FUS,CHEMBL31986,-6.5
FUS,CHEMBL31999,-6.4
FUS,CHEMBL32112,-6.4
FUS,CHEMBL32138,-7.0
FUS,CHEMBL32187,-6.5
FUS,CHEMBL32245,-6.8
FUS,CHEMBL32255,-6.9
FUS,CHEMBL32380,-6.7
FUS,CHEMBL32389,-6.5
FUS,CHEMBL32399,-6.6
FUS,CHEMBL32404,-6.8
FUS,CHEMBL32426,-6.7
FUS,CHEMBL32492,-7.6
FUS,CHEMBL32579,-6.5
FUS,CHEMBL32591,-6.4
FUS,CHEMBL32612,-6.5
FUS,CHEMBL32630,-6.4
FUS,CHEMBL32662,-6.6
FUS,CHEMBL32728,-6.6
FUS,CHEMBL32750,-6.9
FUS,CHEMBL32764,-7.4
FUS,CHEMBL32766,-7.0
FUS,CHEMBL32812,-6.7
FUS,CHEMBL32944,-6.8
FUS,CHEMBL32947,-6.4
FUS,CHEMBL33045,-6.4
FUS,CHEMBL3309290,-6.4
FUS,CHEMBL3309292,-6.5
FUS,CHEMBL3309300,-7.1
FUS,CHEMBL3309306,-6.7
FUS,CHEMBL3309314,-6.5
FUS,CHEMBL3309315,-6.4
FUS,CHEMBL3309381,-6.4
FUS,CHEMBL3309382,-6.7
FUS,CHEMBL3309390,-6.4
FUS,CHEMBL3309394,-6.5
FUS,CHEMBL3309397,-6.6
FUS,CHEMBL3309403,-7.0
FUS,CHEMBL3309404,-7.1
FUS,CHEMBL3309408,-6.9
FUS,CHEMBL3309444,-6.5
FUS,CHEMBL3309469,-6.4
FUS,CHEMBL3309470,-6.8
FUS,CHEMBL3309473,-6.6
FUS,CHEMBL3309491,-6.6
FUS,CHEMBL3309494,-6.4
FUS,CHEMBL3309537,-6.7
FUS,CHEMBL3309539,-6.9
FUS,CHEMBL3309543,-6.5
FUS,CHEMBL3309549,-6.6
FUS,CHEMBL3309551,-6.4
FUS,CHEMBL3309552,-6.4
FUS,CHEMBL3309553,-7.1
FUS,CHEMBL3309554,-7.0
FUS,CHEMBL3309556,-7.0
FUS,CHEMBL3309566,-6.5
FUS,CHEMBL3309567,-6.5
FUS,CHEMBL3309571,-6.6
FUS,CHEMBL3309602,-6.5
FUS,CHEMBL3309648,-6.5
FUS,CHEMBL3309652,-6.4
FUS,CHEMBL3309659,-6.6
FUS,CHEMBL3309682,-7.6
FUS,CHEMBL3309683,-6.6
FUS,CHEMBL3309684,-6.8
FUS,CHEMBL3309685,-7.1
FUS,CHEMBL3309707,-6.4
FUS,CHEMBL3309730,-6.4
FUS,CHEMBL3309743,-6.6
FUS,CHEMBL3309767,-6.5
FUS,CHEMBL3309790,-6.4
FUS,CHEMBL3309835,-6.4
FUS,CHEMBL3309837,-7.0
FUS,CHEMBL3309838,-7.1
FUS,CHEMBL3309839,-6.7
FUS,CHEMBL3309840,-7.0
FUS,CHEMBL3309841,-6.4
FUS,CHEMBL3309842,-7.2
FUS,CHEMBL3309843,-6.7
FUS,CHEMBL3309844,-7.1
FUS,CHEMBL3309845,-7.5
FUS,CHEMBL3309846,-6.8
FUS,CHEMBL3309847,-7.2
FUS,CHEMBL3309855,-7.0
FUS,CHEMBL3309856,-6.4
FUS,CHEMBL3309947,-6.4
FUS,CHEMBL3309961,-7.0
FUS,CHEMBL3309962,-6.4
FUS,CHEMBL3309963,-6.6
FUS,CHEMBL3309964,-6.7
FUS,CHEMBL3309966,-6.5
FUS,CHEMBL3309969,-6.4
FUS,CHEMBL3309971,-6.5
FUS,CHEMBL3309973,-7.0
FUS,CHEMBL3310038,-6.5
FUS,CHEMBL3310039,-6.7
FUS,CHEMBL3310043,-6.6
FUS,CHEMBL3310049,-6.4
FUS,CHEMBL3310050,-6.5
FUS,CHEMBL3310052,-6.7
FUS,CHEMBL3310142,-6.4
FUS,CHEMBL3310151,-6.5
FUS,CHEMBL3310156,-6.4
FUS,CHEMBL3310183,-6.4
FUS,CHEMBL3310184,-6.4
FUS,CHEMBL3310185,-6.5
FUS,CHEMBL3310198,-6.5
FUS,CHEMBL3310199,-6.5
FUS,CHEMBL3310205,-6.7
FUS,CHEMBL3310206,-6.4
FUS,CHEMBL3310214,-6.5
FUS,CHEMBL3310215,-6.9
FUS,CHEMBL3310219,-6.8
FUS,CHEMBL3310221,-6.6
FUS,CHEMBL3310301,-6.7
FUS,CHEMBL3310321,-6.4
FUS,CHEMBL3310322,-6.4
FUS,CHEMBL3310323,-6.6
FUS,CHEMBL3310333,-6.5
FUS,CHEMBL3310336,-6.6
FUS,CHEMBL3310337,-6.6
FUS,CHEMBL3310341,-7.1
FUS,CHEMBL3310343,-6.6
FUS,CHEMBL3310344,-6.5
FUS,CHEMBL3310351,-6.4
FUS,CHEMBL3310361,-6.7
FUS,CHEMBL3310425,-6.7
FUS,CHEMBL3310456,-6.9
FUS,CHEMBL3310457,-6.8
FUS,CHEMBL3310458,-6.5
FUS,CHEMBL3310475,-6.5
FUS,CHEMBL3310476,-7.1
FUS,CHEMBL3310504,-6.4
FUS,CHEMBL3310506,-6.6
FUS,CHEMBL3310508,-7.5
FUS,CHEMBL3310509,-6.6
FUS,CHEMBL3310510,-6.8
FUS,CHEMBL3310511,-6.7
FUS,CHEMBL3310566,-7.0
FUS,CHEMBL3310569,-6.5
FUS,CHEMBL3310589,-6.7
FUS,CHEMBL3310590,-6.7
FUS,CHEMBL3310591,-6.4
FUS,CHEMBL3310593,-6.4
FUS,CHEMBL3310688,-6.9
FUS,CHEMBL3310689,-6.8
FUS,CHEMBL3310690,-6.8
FUS,CHEMBL3310691,-6.8
FUS,CHEMBL3310692,-6.8
FUS,CHEMBL3310693,-6.8
FUS,CHEMBL3310694,-6.8
FUS,CHEMBL3310695,-6.9
FUS,CHEMBL3310696,-6.5
FUS,CHEMBL3310715,-6.5
FUS,CHEMBL3310716,-7.1
FUS,CHEMBL3310717,-6.9
FUS,CHEMBL3310718,-6.6
FUS,CHEMBL3310719,-7.0
FUS,CHEMBL3310720,-7.0
FUS,CHEMBL3310721,-6.5
FUS,CHEMBL3310722,-7.1
FUS,CHEMBL3310723,-6.5
FUS,CHEMBL3310724,-7.0
FUS,CHEMBL3310725,-6.9
FUS,CHEMBL3310726,-6.5
FUS,CHEMBL3310727,-6.6
FUS,CHEMBL3310728,-6.4
FUS,CHEMBL3310732,-6.5
FUS,CHEMBL3310733,-6.5
FUS,CHEMBL3310796,-7.1
FUS,CHEMBL3310803,-6.8
FUS,CHEMBL3310804,-6.5
FUS,CHEMBL3310805,-6.5
FUS,CHEMBL3310807,-6.4
FUS,CHEMBL3310808,-6.4
FUS,CHEMBL3310810,-6.4
FUS,CHEMBL3310811,-6.5
FUS,CHEMBL3310813,-6.8
FUS,CHEMBL3310814,-6.5
FUS,CHEMBL3310894,-6.5
FUS,CHEMBL3310897,-6.8
FUS,CHEMBL3310921,-6.9
FUS,CHEMBL3310924,-6.5
FUS,CHEMBL3310926,-6.8
FUS,CHEMBL3310928,-6.7
FUS,CHEMBL3310986,-6.4
FUS,CHEMBL33110,-6.8
FUS,CHEMBL3311015,-7.1
FUS,CHEMBL3311016,-7.4
FUS,CHEMBL3311107,-6.6
FUS,CHEMBL3311108,-7.1
FUS,CHEMBL3311109,-6.8
FUS,CHEMBL3311110,-7.1
FUS,CHEMBL3311111,-7.1
FUS,CHEMBL3311112,-7.0
FUS,CHEMBL3311113,-7.1
FUS,CHEMBL3311114,-7.3
FUS,CHEMBL3311115,-7.0
FUS,CHEMBL3311116,-7.3
FUS,CHEMBL3311117,-7.0
FUS,CHEMBL3311118,-7.3
FUS,CHEMBL3311119,-6.9
FUS,CHEMBL3311120,-7.0
FUS,CHEMBL3311121,-6.8
FUS,CHEMBL3311122,-6.9
FUS,CHEMBL3311125,-7.4
FUS,CHEMBL3311126,-7.1
FUS,CHEMBL3311127,-6.5
FUS,CHEMBL3311128,-6.9
FUS,CHEMBL3311129,-6.8
FUS,CHEMBL3311212,-6.5
FUS,CHEMBL3311247,-6.9
FUS,CHEMBL3311269,-6.9
FUS,CHEMBL3311270,-7.4
FUS,CHEMBL3311271,-7.1
FUS,CHEMBL3311272,-7.3
FUS,CHEMBL3311273,-7.8
FUS,CHEMBL3311274,-7.8
FUS,CHEMBL3311275,-7.3
FUS,CHEMBL3311276,-6.6
FUS,CHEMBL3311284,-6.4
FUS,CHEMBL3311285,-6.6
FUS,CHEMBL3311286,-6.4
FUS,CHEMBL3311287,-6.7
FUS,CHEMBL3311335,-6.6
FUS,CHEMBL3311339,-6.6
FUS,CHEMBL3311382,-7.1
FUS,CHEMBL3311383,-7.2
FUS,CHEMBL3311385,-6.8
FUS,CHEMBL3311386,-7.1
FUS,CHEMBL3311387,-6.7
FUS,CHEMBL3311388,-6.6
FUS,CHEMBL3311393,-6.4
FUS,CHEMBL3311445,-7.2
FUS,CHEMBL3311446,-6.7
FUS,CHEMBL3311448,-6.4
FUS,CHEMBL3311449,-6.5
FUS,CHEMBL3311450,-6.4
FUS,CHEMBL3311451,-6.4
FUS,CHEMBL3311452,-6.9
FUS,CHEMBL3311454,-7.1
FUS,CHEMBL3311455,-6.4
FUS,CHEMBL3311521,-6.5
FUS,CHEMBL33121,-6.8
FUS,CHEMBL3314189,-7.4
FUS,CHEMBL3314190,-6.6
FUS,CHEMBL3314516,-6.4
FUS,CHEMBL3314562,-6.5
FUS,CHEMBL3314600,-6.4
FUS,CHEMBL33147,-7.0
FUS,CHEMBL3314938,-6.4
FUS,CHEMBL3315034,-6.7
FUS,CHEMBL3315041,-6.9
FUS,CHEMBL3315057,-7.4
FUS,CHEMBL3315063,-7.3
FUS,CHEMBL3315067,-7.2
FUS,CHEMBL3315068,-7.3
FUS,CHEMBL3315069,-6.9
FUS,CHEMBL3315154,-7.2
FUS,CHEMBL3315155,-6.4
FUS,CHEMBL3315370,-6.7
FUS,CHEMBL3315375,-6.9
FUS,CHEMBL33217,-6.4
FUS,CHEMBL33228,-6.8
FUS,CHEMBL33276,-6.5
FUS,CHEMBL33294,-6.9
FUS,CHEMBL33329,-6.6
FUS,CHEMBL33331,-7.3
FUS,CHEMBL33404,-6.4
FUS,CHEMBL3350666,-6.4
FUS,CHEMBL3350669,-6.7
FUS,CHEMBL3350671,-6.8
FUS,CHEMBL3350676,-6.5
FUS,CHEMBL3350975,-7.1
FUS,CHEMBL3350976,-6.4
FUS,CHEMBL3351047,-6.4
FUS,CHEMBL33540,-6.4
FUS,CHEMBL33542,-6.9
FUS,CHEMBL33543,-6.9
FUS,CHEMBL3355155,-6.5
FUS,CHEMBL3355157,-6.4
FUS,CHEMBL3355158,-6.4
FUS,CHEMBL3355191,-6.7
FUS,CHEMBL3355192,-6.7
FUS,CHEMBL3355193,-6.6
FUS,CHEMBL3355221,-6.4
FUS,CHEMBL33607,-7.1
FUS,CHEMBL33627,-7.2
FUS,CHEMBL33639,-6.6
FUS,CHEMBL33708,-6.4
FUS,CHEMBL33729,-6.9
FUS,CHEMBL33820,-6.7
FUS,CHEMBL33853,-6.8
FUS,CHEMBL33870,-6.5
FUS,CHEMBL33871,-6.7
FUS,CHEMBL33933,-6.8
FUS,CHEMBL339750,-6.6
FUS,CHEMBL34037,-7.1
FUS,CHEMBL34082,-6.5
FUS,CHEMBL34085,-6.5
FUS,CHEMBL34138,-6.7
FUS,CHEMBL34177,-6.5
FUS,CHEMBL34276,-6.6
FUS,CHEMBL34366,-6.6
FUS,CHEMBL34412,-6.4
FUS,CHEMBL34433,-6.5
FUS,CHEMBL34507,-7.0
FUS,CHEMBL34553,-6.4
FUS,CHEMBL34606,-6.4
FUS,CHEMBL34614,-6.5
FUS,CHEMBL34668,-6.4
FUS,CHEMBL34671,-6.5
FUS,CHEMBL34682,-6.9
FUS,CHEMBL34740,-6.7
FUS,CHEMBL34744,-6.9
FUS,CHEMBL34803,-6.6
FUS,CHEMBL34824,-6.4
FUS,CHEMBL34835,-6.9
FUS,CHEMBL34837,-6.6
FUS,CHEMBL34838,-6.6
FUS,CHEMBL34888,-6.6
FUS,CHEMBL34952,-6.5
FUS,CHEMBL34965,-6.5
FUS,CHEMBL35031,-6.4
FUS,CHEMBL35096,-6.4
FUS,CHEMBL35112,-6.4
FUS,CHEMBL35146,-6.7
FUS,CHEMBL35216,-6.7
FUS,CHEMBL35257,-6.5
FUS,CHEMBL35306,-6.5
FUS,CHEMBL35324,-6.8
FUS,CHEMBL35453,-6.5
FUS,CHEMBL35493,-7.3
FUS,CHEMBL35509,-6.5
FUS,CHEMBL35510,-6.7
FUS,CHEMBL35553,-6.6
FUS,CHEMBL35565,-6.8
FUS,CHEMBL35681,-6.6
FUS,CHEMBL35730,-6.9
FUS,CHEMBL35737,-6.9
FUS,CHEMBL35745,-6.7
FUS,CHEMBL35784,-7.0
FUS,CHEMBL35948,-6.6
FUS,CHEMBL35995,-6.5
FUS,CHEMBL36065,-6.8
FUS,CHEMBL36068,-6.6
FUS,CHEMBL36097,-6.4
FUS,CHEMBL36113,-7.6
FUS,CHEMBL36246,-6.8
FUS,CHEMBL36276,-6.4
FUS,CHEMBL36316,-6.4
FUS,CHEMBL36350,-6.6
FUS,CHEMBL36383,-6.6
FUS,CHEMBL36422,-6.6
FUS,CHEMBL36431,-6.4
FUS,CHEMBL36457,-6.4
FUS,CHEMBL36463,-6.4
FUS,CHEMBL36564,-6.5
FUS,CHEMBL36628,-7.1
FUS,CHEMBL36659,-6.6
FUS,CHEMBL36717,-6.5
FUS,CHEMBL36885,-6.6
FUS,CHEMBL36898,-6.8
FUS,CHEMBL36926,-6.6
FUS,CHEMBL37040,-6.5
FUS,CHEMBL37232,-6.5
FUS,CHEMBL37296,-6.6
FUS,CHEMBL3752910,-6.4
FUS,CHEMBL37578,-6.8
FUS,CHEMBL37611,-6.4
FUS,CHEMBL37633,-6.5
FUS,CHEMBL37674,-6.4
FUS,CHEMBL37705,-6.4
FUS,CHEMBL37777,-6.5
FUS,CHEMBL37779,-7.0
FUS,CHEMBL37799,-7.1
FUS,CHEMBL37845,-6.4
FUS,CHEMBL38010,-6.9
FUS,CHEMBL38131,-6.5
FUS,CHEMBL38140,-6.6
FUS,CHEMBL38194,-6.7
FUS,CHEMBL38271,-6.5
FUS,CHEMBL38425,-6.5
FUS,CHEMBL38464,-6.6
FUS,CHEMBL38480,-6.8
FUS,CHEMBL38524,-6.4
FUS,CHEMBL38549,-6.4
FUS,CHEMBL38591,-6.5
FUS,CHEMBL38605,-6.4
FUS,CHEMBL38628,-6.6
FUS,CHEMBL38692,-6.4
FUS,CHEMBL38714,-6.6
FUS,CHEMBL38772,-6.4
FUS,CHEMBL38920,-6.4
FUS,CHEMBL38957,-7.2
FUS,CHEMBL38960,-6.9
FUS,CHEMBL38961,-6.6
FUS,CHEMBL38981,-6.5
FUS,CHEMBL38990,-7.1
FUS,CHEMBL39147,-6.4
FUS,CHEMBL39153,-6.5
FUS,CHEMBL39169,-6.5
FUS,CHEMBL39242,-6.4
FUS,CHEMBL39255,-6.7
FUS,CHEMBL39263,-6.8
FUS,CHEMBL39269,-6.4
FUS,CHEMBL39272,-6.5
FUS,CHEMBL39285,-6.7
FUS,CHEMBL39297,-6.4
FUS,CHEMBL39324,-6.4
FUS,CHEMBL39339,-6.5
FUS,CHEMBL39350,-6.9
FUS,CHEMBL39532,-6.4
FUS,CHEMBL39536,-7.1
FUS,CHEMBL39542,-6.4
FUS,CHEMBL39647,-7.3
FUS,CHEMBL39648,-6.4
FUS,CHEMBL39708,-6.4
FUS,CHEMBL39830,-6.4
FUS,CHEMBL39831,-6.4
FUS,CHEMBL39906,-6.4
FUS,CHEMBL39920,-6.6
FUS,CHEMBL39985,-6.8
FUS,CHEMBL40072,-6.4
FUS,CHEMBL40077,-6.7
FUS,CHEMBL40090,-6.7
FUS,CHEMBL40092,-6.4
FUS,CHEMBL40162,-6.4
FUS,CHEMBL40174,-6.6
FUS,CHEMBL40188,-6.9
FUS,CHEMBL40266,-6.5
FUS,CHEMBL40288,-6.5
FUS,CHEMBL40310,-6.4
FUS,CHEMBL40417,-6.9
FUS,CHEMBL40474,-7.2
FUS,CHEMBL40475,-6.4
FUS,CHEMBL40638,-6.4
FUS,CHEMBL40650,-6.5
FUS,CHEMBL40658,-6.5
FUS,CHEMBL40715,-6.4
FUS,CHEMBL40780,-6.4
FUS,CHEMBL40819,-6.6
FUS,CHEMBL40900,-6.4
FUS,CHEMBL41080,-6.6
FUS,CHEMBL41122,-6.4
FUS,CHEMBL41155,-6.5
FUS,CHEMBL4115947,-6.4
FUS,CHEMBL4116086,-6.4
FUS,CHEMBL4116087,-6.4
FUS,CHEMBL4116093,-6.4
FUS,CHEMBL4116107,-6.7
FUS,CHEMBL4116108,-7.0
FUS,CHEMBL4116141,-6.4
FUS,CHEMBL4116164,-6.7
