target,ligand,afinidad
FUS,CHEMBL4637326,-6.9
FUS,CHEMBL4637415,-6.9
FUS,CHEMBL4637493,-6.9
FUS,CHEMBL4637757,-6.9
FUS,CHEMBL4637815,-6.9
FUS,CHEMBL4637895,-6.9
FUS,CHEMBL4638014,-6.9
FUS,CHEMBL4638231,-6.9
FUS,CHEMBL4638613,-6.9
FUS,CHEMBL4639278,-6.9
FUS,CHEMBL4639360,-6.9
FUS,CHEMBL4639369,-6.9
FUS,CHEMBL4639427,-6.9
FUS,CHEMBL4639490,-6.9
FUS,CHEMBL4639715,-6.9
FUS,CHEMBL4639739,-6.9
FUS,CHEMBL46542,-6.9
FUS,CHEMBL46631,-6.9
FUS,CHEMBL47498,-6.9
FUS,CHEMBL47861,-6.9
FUS,CHEMBL48009,-6.9
FUS,CHEMBL48361,-6.9
FUS,CHEMBL48767,-6.9
FUS,CHEMBL48867,-6.9
FUS,CHEMBL49085,-6.9
FUS,CHEMBL49423,-6.9
FUS,CHEMBL495322,-6.9
FUS,CHEMBL495952,-6.9
FUS,CHEMBL496629,-6.9
FUS,CHEMBL498113,-6.9
FUS,CHEMBL498290,-6.9
FUS,CHEMBL498347,-6.9
FUS,CHEMBL498458,-6.9
FUS,CHEMBL498594,-6.9
FUS,CHEMBL498634,-6.9
FUS,CHEMBL498858,-6.9
FUS,CHEMBL499696,-6.9
FUS,CHEMBL499952,-6.9
FUS,CHEMBL500059,-6.9
FUS,CHEMBL500220,-6.9
FUS,CHEMBL500696,-6.9
FUS,CHEMBL500736,-6.9
FUS,CHEMBL501047,-6.9
FUS,CHEMBL501087,-6.9
FUS,CHEMBL501130,-6.9
FUS,CHEMBL501211,-6.9
FUS,CHEMBL501808,-6.9
FUS,CHEMBL50215,-6.9
FUS,CHEMBL502237,-6.9
FUS,CHEMBL502243,-6.9
FUS,CHEMBL503253,-6.9
FUS,CHEMBL503901,-6.9
FUS,CHEMBL505127,-6.9
FUS,AMCINONIDE,-6.8
FUS,CHEMBL10136,-6.8
FUS,CHEMBL1076477,-6.8
FUS,CHEMBL1163227,-6.8
FUS,CHEMBL1163250,-6.8
FUS,CHEMBL1163565,-6.8
FUS,CHEMBL11950,-6.8
FUS,CHEMBL1195625,-6.8
FUS,CHEMBL12018,-6.8
FUS,CHEMBL1206150,-6.8
FUS,CHEMBL1206905,-6.8
FUS,CHEMBL1206963,-6.8
FUS,CHEMBL1207221,-6.8
FUS,CHEMBL1207300,-6.8
FUS,CHEMBL1207783,-6.8
FUS,CHEMBL1207851,-6.8
FUS,CHEMBL1207933,-6.8
FUS,CHEMBL1210303,-6.8
FUS,CHEMBL1210578,-6.8
FUS,CHEMBL1210629,-6.8
FUS,CHEMBL1210813,-6.8
FUS,CHEMBL1210901,-6.8
FUS,CHEMBL1210902,-6.8
FUS,CHEMBL1237124,-6.8
FUS,CHEMBL1242340,-6.8
FUS,CHEMBL1242533,-6.8
FUS,CHEMBL1243078,-6.8
FUS,CHEMBL12761,-6.8
FUS,CHEMBL14177,-6.8
FUS,CHEMBL1508434,-6.8
FUS,CHEMBL15744,-6.8
FUS,CHEMBL16385,-6.8
FUS,CHEMBL16590,-6.8
FUS,CHEMBL1765742,-6.8
FUS,CHEMBL1796970,-6.8
FUS,CHEMBL1808208,-6.8
FUS,CHEMBL1808738,-6.8
FUS,CHEMBL18381,-6.8
FUS,CHEMBL1858233,-6.8
FUS,CHEMBL1861631,-6.8
FUS,CHEMBL1864755,-6.8
FUS,CHEMBL1865017,-6.8
FUS,CHEMBL1865831,-6.8
FUS,CHEMBL18765,-6.8
FUS,CHEMBL18842,-6.8
FUS,CHEMBL19035,-6.8
FUS,CHEMBL19917,-6.8
FUS,CHEMBL20196,-6.8
FUS,CHEMBL20754,-6.8
FUS,CHEMBL21096,-6.8
FUS,CHEMBL21597,-6.8
FUS,CHEMBL21793,-6.8
FUS,CHEMBL24322,-6.8
FUS,CHEMBL24507,-6.8
FUS,CHEMBL24682,-6.8
FUS,CHEMBL24781,-6.8
FUS,CHEMBL24810,-6.8
FUS,CHEMBL26058,-6.8
FUS,CHEMBL26401,-6.8
FUS,CHEMBL264478,-6.8
FUS,CHEMBL26936,-6.8
FUS,CHEMBL27024,-6.8
FUS,CHEMBL27761,-6.8
FUS,CHEMBL27958,-6.8
FUS,CHEMBL28388,-6.8
FUS,CHEMBL28432,-6.8
FUS,CHEMBL28816,-6.8
FUS,CHEMBL29604,-6.8
FUS,CHEMBL29643,-6.8
FUS,CHEMBL29853,-6.8
FUS,CHEMBL31413,-6.8
FUS,CHEMBL31794,-6.8
FUS,CHEMBL32245,-6.8
FUS,CHEMBL32404,-6.8
FUS,CHEMBL32944,-6.8
FUS,CHEMBL3309470,-6.8
FUS,CHEMBL3309684,-6.8
FUS,CHEMBL3309846,-6.8
FUS,CHEMBL3310219,-6.8
FUS,CHEMBL3310457,-6.8
FUS,CHEMBL3310510,-6.8
FUS,CHEMBL3310689,-6.8
FUS,CHEMBL3310690,-6.8
FUS,CHEMBL3310691,-6.8
FUS,CHEMBL3310692,-6.8
FUS,CHEMBL3310693,-6.8
FUS,CHEMBL3310694,-6.8
FUS,CHEMBL3310803,-6.8
FUS,CHEMBL3310813,-6.8
FUS,CHEMBL3310897,-6.8
FUS,CHEMBL3310926,-6.8
FUS,CHEMBL33110,-6.8
FUS,CHEMBL3311109,-6.8
FUS,CHEMBL3311121,-6.8
FUS,CHEMBL3311129,-6.8
FUS,CHEMBL3311385,-6.8
FUS,CHEMBL33121,-6.8
FUS,CHEMBL33228,-6.8
FUS,CHEMBL3350671,-6.8
FUS,CHEMBL33853,-6.8
FUS,CHEMBL33933,-6.8
FUS,CHEMBL35324,-6.8
FUS,CHEMBL35565,-6.8
FUS,CHEMBL36065,-6.8
FUS,CHEMBL36246,-6.8
FUS,CHEMBL36898,-6.8
FUS,CHEMBL37578,-6.8
FUS,CHEMBL38480,-6.8
FUS,CHEMBL39263,-6.8
FUS,CHEMBL39985,-6.8
FUS,CHEMBL41309,-6.8
FUS,CHEMBL41442,-6.8
FUS,CHEMBL42103,-6.8
FUS,CHEMBL42285,-6.8
FUS,CHEMBL4299184,-6.8
FUS,CHEMBL4300004,-6.8
FUS,CHEMBL4300091,-6.8
FUS,CHEMBL438301,-6.8
FUS,CHEMBL43909,-6.8
FUS,CHEMBL43912,-6.8
FUS,CHEMBL44028,-6.8
FUS,CHEMBL4434725,-6.8
FUS,CHEMBL4434819,-6.8
FUS,CHEMBL4434975,-6.8
FUS,CHEMBL4435100,-6.8
FUS,CHEMBL4435111,-6.8
FUS,CHEMBL4435139,-6.8
FUS,CHEMBL4435182,-6.8
FUS,CHEMBL4435739,-6.8
FUS,CHEMBL4435839,-6.8
FUS,CHEMBL4435923,-6.8
FUS,CHEMBL4435953,-6.8
FUS,CHEMBL4436031,-6.8
FUS,CHEMBL4436188,-6.8
FUS,CHEMBL4436233,-6.8
FUS,CHEMBL4436329,-6.8
FUS,CHEMBL4436417,-6.8
FUS,CHEMBL4436634,-6.8
FUS,CHEMBL445000,-6.8
FUS,CHEMBL445011,-6.8
FUS,CHEMBL4529496,-6.8
FUS,CHEMBL4529601,-6.8
FUS,CHEMBL4529670,-6.8
FUS,CHEMBL4529813,-6.8
FUS,CHEMBL4530050,-6.8
FUS,CHEMBL4530178,-6.8
FUS,CHEMBL4530197,-6.8
FUS,CHEMBL4530925,-6.8
FUS,CHEMBL4531242,-6.8
FUS,CHEMBL4531593,-6.8
FUS,CHEMBL4532059,-6.8
FUS,CHEMBL4532201,-6.8
FUS,CHEMBL4532824,-6.8
FUS,CHEMBL4532866,-6.8
FUS,CHEMBL4532868,-6.8
FUS,CHEMBL4533771,-6.8
FUS,CHEMBL4533791,-6.8
FUS,CHEMBL4533926,-6.8
FUS,CHEMBL4533943,-6.8
FUS,CHEMBL4534087,-6.8
FUS,CHEMBL4534411,-6.8
FUS,CHEMBL4534464,-6.8
FUS,CHEMBL4534529,-6.8
FUS,CHEMBL4534609,-6.8
FUS,CHEMBL4534744,-6.8
FUS,CHEMBL4543175,-6.8
FUS,CHEMBL4543202,-6.8
FUS,CHEMBL45501,-6.8
FUS,CHEMBL4553666,-6.8
FUS,CHEMBL4562863,-6.8
FUS,CHEMBL4564327,-6.8
FUS,CHEMBL4564349,-6.8
FUS,CHEMBL4564697,-6.8
FUS,CHEMBL4564701,-6.8
FUS,CHEMBL4564797,-6.8
FUS,CHEMBL4565052,-6.8
FUS,CHEMBL4565065,-6.8
FUS,CHEMBL45651,-6.8
FUS,CHEMBL4565734,-6.8
FUS,CHEMBL4566410,-6.8
FUS,CHEMBL4566656,-6.8
FUS,CHEMBL4567690,-6.8
FUS,CHEMBL4568125,-6.8
FUS,CHEMBL4568323,-6.8
FUS,CHEMBL4568499,-6.8
FUS,CHEMBL4568725,-6.8
FUS,CHEMBL4568875,-6.8
FUS,CHEMBL4569304,-6.8
FUS,CHEMBL4569362,-6.8
FUS,CHEMBL45693,-6.8
FUS,CHEMBL4570222,-6.8
FUS,CHEMBL4570355,-6.8
FUS,CHEMBL4570368,-6.8
FUS,CHEMBL4570521,-6.8
FUS,CHEMBL4570573,-6.8
FUS,CHEMBL4570595,-6.8
FUS,CHEMBL4570958,-6.8
FUS,CHEMBL4571010,-6.8
FUS,CHEMBL4571223,-6.8
FUS,CHEMBL4571241,-6.8
FUS,CHEMBL4571316,-6.8
FUS,CHEMBL4571505,-6.8
FUS,CHEMBL4572055,-6.8
FUS,CHEMBL4572876,-6.8
FUS,CHEMBL4572900,-6.8
FUS,CHEMBL4573652,-6.8
FUS,CHEMBL4574611,-6.8
FUS,CHEMBL4574620,-6.8
FUS,CHEMBL4574924,-6.8
FUS,CHEMBL4575003,-6.8
FUS,CHEMBL4575187,-6.8
FUS,CHEMBL4575533,-6.8
FUS,CHEMBL4575707,-6.8
FUS,CHEMBL4580639,-6.8
FUS,CHEMBL4580885,-6.8
FUS,CHEMBL4581030,-6.8
FUS,CHEMBL4581076,-6.8
FUS,CHEMBL4581153,-6.8
FUS,CHEMBL4581184,-6.8
FUS,CHEMBL4581297,-6.8
FUS,CHEMBL4581867,-6.8
FUS,CHEMBL4581886,-6.8
FUS,CHEMBL4581932,-6.8
FUS,CHEMBL4582236,-6.8
FUS,CHEMBL4582312,-6.8
FUS,CHEMBL4582427,-6.8
FUS,CHEMBL4582454,-6.8
FUS,CHEMBL4582524,-6.8
FUS,CHEMBL4584797,-6.8
FUS,CHEMBL46211,-6.8
FUS,CHEMBL4634721,-6.8
FUS,CHEMBL4634793,-6.8
FUS,CHEMBL4634804,-6.8
FUS,CHEMBL4634870,-6.8
FUS,CHEMBL4634877,-6.8
FUS,CHEMBL4635018,-6.8
FUS,CHEMBL4635038,-6.8
FUS,CHEMBL4635115,-6.8
FUS,CHEMBL4635231,-6.8
FUS,CHEMBL4635582,-6.8
FUS,CHEMBL4635725,-6.8
FUS,CHEMBL4635827,-6.8
FUS,CHEMBL4636056,-6.8
FUS,CHEMBL4636179,-6.8
FUS,CHEMBL4636208,-6.8
FUS,CHEMBL4636263,-6.8
FUS,CHEMBL4636405,-6.8
FUS,CHEMBL4636443,-6.8
FUS,CHEMBL4636596,-6.8
FUS,CHEMBL4636712,-6.8
FUS,CHEMBL4636954,-6.8
FUS,CHEMBL4637027,-6.8
FUS,CHEMBL4637052,-6.8
FUS,CHEMBL4637180,-6.8
FUS,CHEMBL4637278,-6.8
FUS,CHEMBL4637291,-6.8
FUS,CHEMBL4637348,-6.8
FUS,CHEMBL4637486,-6.8
FUS,CHEMBL4637509,-6.8
FUS,CHEMBL4637553,-6.8
FUS,CHEMBL4637598,-6.8
FUS,CHEMBL4637795,-6.8
FUS,CHEMBL4637854,-6.8
FUS,CHEMBL4637856,-6.8
FUS,CHEMBL4637870,-6.8
FUS,CHEMBL4637967,-6.8
FUS,CHEMBL4638039,-6.8
FUS,CHEMBL4638127,-6.8
FUS,CHEMBL4638145,-6.8
FUS,CHEMBL4638295,-6.8
FUS,CHEMBL4638320,-6.8
FUS,CHEMBL4638394,-6.8
FUS,CHEMBL4638475,-6.8
FUS,CHEMBL4638569,-6.8
FUS,CHEMBL4638609,-6.8
FUS,CHEMBL4638787,-6.8
FUS,CHEMBL4638803,-6.8
FUS,CHEMBL4638979,-6.8
FUS,CHEMBL4639022,-6.8
FUS,CHEMBL4639108,-6.8
FUS,CHEMBL4639205,-6.8
FUS,CHEMBL4639272,-6.8
FUS,CHEMBL4639292,-6.8
FUS,CHEMBL4639315,-6.8
FUS,CHEMBL4639537,-6.8
FUS,CHEMBL4639585,-6.8
FUS,CHEMBL4639624,-6.8
FUS,CHEMBL4639634,-6.8
FUS,CHEMBL4639751,-6.8
FUS,CHEMBL46633,-6.8
FUS,CHEMBL47118,-6.8
FUS,CHEMBL47433,-6.8
FUS,CHEMBL48409,-6.8
FUS,CHEMBL49232,-6.8
FUS,CHEMBL49449,-6.8
FUS,CHEMBL49496,-6.8
FUS,CHEMBL495867,-6.8
FUS,CHEMBL498024,-6.8
FUS,CHEMBL498709,-6.8
FUS,CHEMBL498713,-6.8
FUS,CHEMBL498752,-6.8
FUS,CHEMBL498879,-6.8
FUS,CHEMBL498884,-6.8
FUS,CHEMBL498907,-6.8
FUS,CHEMBL49894,-6.8
FUS,CHEMBL499561,-6.8
FUS,CHEMBL499795,-6.8
FUS,CHEMBL499859,-6.8
FUS,CHEMBL500217,-6.8
FUS,CHEMBL500384,-6.8
FUS,CHEMBL500662,-6.8
FUS,CHEMBL500710,-6.8
FUS,CHEMBL50081,-6.8
FUS,CHEMBL50091,-6.8
FUS,CHEMBL501111,-6.8
FUS,CHEMBL501143,-6.8
FUS,CHEMBL501169,-6.8
FUS,CHEMBL501175,-6.8
FUS,CHEMBL501661,-6.8
FUS,CHEMBL501703,-6.8
FUS,CHEMBL501732,-6.8
FUS,CHEMBL501881,-6.8
FUS,CHEMBL502227,-6.8
FUS,CHEMBL502311,-6.8
FUS,CHEMBL502444,-6.8
FUS,CHEMBL50298,-6.8
FUS,CHEMBL503090,-6.8
FUS,CHEMBL503114,-6.8
FUS,CHEMBL503270,-6.8
FUS,CHEMBL503583,-6.8
FUS,CHEMBL504397,-6.8
FUS,CHEMBL504644,-6.8
FUS,CHEMBL504698,-6.8
FUS,CHEMBL505053,-6.8
FUS,CEFTOBIPROLE MEDOCARIL FREE ACID,-6.7
FUS,CHEMBL1076047,-6.7
FUS,CHEMBL1076212,-6.7
FUS,CHEMBL1076265,-6.7
FUS,CHEMBL1076294,-6.7
FUS,CHEMBL10826,-6.7
FUS,CHEMBL1089238,-6.7
FUS,CHEMBL1094998,-6.7
FUS,CHEMBL11349,-6.7
FUS,CHEMBL11532,-6.7
FUS,CHEMBL1162038,-6.7
FUS,CHEMBL1163060,-6.7
FUS,CHEMBL1163342,-6.7
FUS,CHEMBL1163458,-6.7
FUS,CHEMBL1163504,-6.7
FUS,CHEMBL1163519,-6.7
FUS,CHEMBL1163540,-6.7
FUS,CHEMBL1170234,-6.7
FUS,CHEMBL11745,-6.7
FUS,CHEMBL11757,-6.7
FUS,CHEMBL1183602,-6.7
FUS,CHEMBL1184214,-6.7
FUS,CHEMBL1206348,-6.7
FUS,CHEMBL1206409,-6.7
FUS,CHEMBL1206693,-6.7
FUS,CHEMBL1206810,-6.7
FUS,CHEMBL1206889,-6.7
FUS,CHEMBL1206890,-6.7
FUS,CHEMBL1206914,-6.7
FUS,CHEMBL1207301,-6.7
FUS,CHEMBL1208479,-6.7
FUS,CHEMBL1210628,-6.7
FUS,CHEMBL1210731,-6.7
FUS,CHEMBL1210860,-6.7
FUS,CHEMBL1210900,-6.7
FUS,CHEMBL1214612,-6.7
FUS,CHEMBL1222790,-6.7
FUS,CHEMBL1237042,-6.7
FUS,CHEMBL1237046,-6.7
FUS,CHEMBL1242353,-6.7
FUS,CHEMBL1242515,-6.7
FUS,CHEMBL1242623,-6.7
FUS,CHEMBL1242810,-6.7
FUS,CHEMBL1242905,-6.7
FUS,CHEMBL1253516,-6.7
FUS,CHEMBL13407,-6.7
FUS,CHEMBL13524,-6.7
FUS,CHEMBL13841,-6.7
FUS,CHEMBL13891,-6.7
FUS,CHEMBL14369,-6.7
FUS,CHEMBL15933,-6.7
FUS,CHEMBL16525,-6.7
FUS,CHEMBL16695,-6.7
FUS,CHEMBL1795541,-6.7
FUS,CHEMBL1796872,-6.7
FUS,CHEMBL1858746,-6.7
FUS,CHEMBL1863528,-6.7
FUS,CHEMBL1863561,-6.7
FUS,CHEMBL1863704,-6.7
FUS,CHEMBL1864402,-6.7
FUS,CHEMBL1865152,-6.7
FUS,CHEMBL18734,-6.7
FUS,CHEMBL19510,-6.7
FUS,CHEMBL19525,-6.7
FUS,CHEMBL19614,-6.7
FUS,CHEMBL19726,-6.7
FUS,CHEMBL20019,-6.7
FUS,CHEMBL20255,-6.7
FUS,CHEMBL20390,-6.7
FUS,CHEMBL20413,-6.7
FUS,CHEMBL20418,-6.7
FUS,CHEMBL20536,-6.7
FUS,CHEMBL20604,-6.7
FUS,CHEMBL20673,-6.7
FUS,CHEMBL20897,-6.7
FUS,CHEMBL21125,-6.7
FUS,CHEMBL21197,-6.7
FUS,CHEMBL21610,-6.7
FUS,CHEMBL21877,-6.7
FUS,CHEMBL22115,-6.7
FUS,CHEMBL22974,-6.7
FUS,CHEMBL23387,-6.7
FUS,CHEMBL23814,-6.7
FUS,CHEMBL23825,-6.7
FUS,CHEMBL24204,-6.7
FUS,CHEMBL24224,-6.7
FUS,CHEMBL24457,-6.7
FUS,CHEMBL24514,-6.7
FUS,CHEMBL24844,-6.7
FUS,CHEMBL24907,-6.7
FUS,CHEMBL25201,-6.7
FUS,CHEMBL25593,-6.7
FUS,CHEMBL25839,-6.7
FUS,CHEMBL26011,-6.7
FUS,CHEMBL26074,-6.7
FUS,CHEMBL26271,-6.7
FUS,CHEMBL26380,-6.7
FUS,CHEMBL26415,-6.7
FUS,CHEMBL26603,-6.7
FUS,CHEMBL26647,-6.7
FUS,CHEMBL27000,-6.7
FUS,CHEMBL27258,-6.7
FUS,CHEMBL27511,-6.7
FUS,CHEMBL28100,-6.7
FUS,CHEMBL28202,-6.7
FUS,CHEMBL28286,-6.7
FUS,CHEMBL28335,-6.7
FUS,CHEMBL28627,-6.7
FUS,CHEMBL28902,-6.7
FUS,CHEMBL29677,-6.7
FUS,CHEMBL29779,-6.7
FUS,CHEMBL30025,-6.7
FUS,CHEMBL30696,-6.7
FUS,CHEMBL31065,-6.7
FUS,CHEMBL31476,-6.7
FUS,CHEMBL31936,-6.7
FUS,CHEMBL32380,-6.7
FUS,CHEMBL32426,-6.7
FUS,CHEMBL32812,-6.7
FUS,CHEMBL3309306,-6.7
FUS,CHEMBL3309382,-6.7
FUS,CHEMBL3309537,-6.7
FUS,CHEMBL3309839,-6.7
FUS,CHEMBL3309843,-6.7
FUS,CHEMBL3309964,-6.7
FUS,CHEMBL3310039,-6.7
FUS,CHEMBL3310052,-6.7
FUS,CHEMBL3310205,-6.7
FUS,CHEMBL3310301,-6.7
FUS,CHEMBL3310361,-6.7
FUS,CHEMBL3310425,-6.7
FUS,CHEMBL3310511,-6.7
FUS,CHEMBL3310589,-6.7
FUS,CHEMBL3310590,-6.7
FUS,CHEMBL3310928,-6.7
FUS,CHEMBL3311287,-6.7
FUS,CHEMBL3311387,-6.7
FUS,CHEMBL3311446,-6.7
FUS,CHEMBL3315034,-6.7
FUS,CHEMBL3315370,-6.7
FUS,CHEMBL3350669,-6.7
FUS,CHEMBL3355191,-6.7
FUS,CHEMBL3355192,-6.7
FUS,CHEMBL33820,-6.7
FUS,CHEMBL33871,-6.7
FUS,CHEMBL34138,-6.7
FUS,CHEMBL34740,-6.7
FUS,CHEMBL35146,-6.7
FUS,CHEMBL35216,-6.7
FUS,CHEMBL35510,-6.7
FUS,CHEMBL35745,-6.7
FUS,CHEMBL38194,-6.7
FUS,CHEMBL39255,-6.7
FUS,CHEMBL39285,-6.7
FUS,CHEMBL40077,-6.7
FUS,CHEMBL40090,-6.7
FUS,CHEMBL4116107,-6.7
FUS,CHEMBL4116164,-6.7
FUS,CHEMBL417,-6.7
FUS,CHEMBL42056,-6.7
FUS,CHEMBL42305,-6.7
FUS,CHEMBL42362,-6.7
FUS,CHEMBL4300003,-6.7
FUS,CHEMBL4300018,-6.7
FUS,CHEMBL4300133,-6.7
FUS,CHEMBL43234,-6.7
FUS,CHEMBL43463,-6.7
FUS,CHEMBL43538,-6.7
FUS,CHEMBL43540,-6.7
FUS,CHEMBL43773,-6.7
FUS,CHEMBL438839,-6.7
FUS,CHEMBL44044,-6.7
FUS,CHEMBL44205,-6.7
FUS,CHEMBL4435090,-6.7
FUS,CHEMBL4435110,-6.7
FUS,CHEMBL4435152,-6.7
FUS,CHEMBL4435180,-6.7
FUS,CHEMBL4435366,-6.7
FUS,CHEMBL4435619,-6.7
FUS,CHEMBL4435669,-6.7
FUS,CHEMBL4435684,-6.7
FUS,CHEMBL4435773,-6.7
FUS,CHEMBL4435833,-6.7
FUS,CHEMBL4436067,-6.7
FUS,CHEMBL4436123,-6.7
FUS,CHEMBL4436267,-6.7
FUS,CHEMBL4436428,-6.7
FUS,CHEMBL4436435,-6.7
FUS,CHEMBL4436440,-6.7
FUS,CHEMBL4436601,-6.7
FUS,CHEMBL4436612,-6.7
FUS,CHEMBL4436683,-6.7
FUS,CHEMBL44660,-6.7
FUS,CHEMBL44764,-6.7
FUS,CHEMBL45264,-6.7
FUS,CHEMBL4527943,-6.7
FUS,CHEMBL4527972,-6.7
FUS,CHEMBL4529476,-6.7
FUS,CHEMBL4529488,-6.7
FUS,CHEMBL4529519,-6.7
FUS,CHEMBL4529683,-6.7
FUS,CHEMBL4529778,-6.7
FUS,CHEMBL4529849,-6.7
FUS,CHEMBL4529911,-6.7
FUS,CHEMBL4530296,-6.7
FUS,CHEMBL4530342,-6.7
FUS,CHEMBL4530588,-6.7
FUS,CHEMBL4530610,-6.7
FUS,CHEMBL4530620,-6.7
FUS,CHEMBL4530686,-6.7
FUS,CHEMBL4530729,-6.7
FUS,CHEMBL4531212,-6.7
FUS,CHEMBL4531240,-6.7
FUS,CHEMBL4531395,-6.7
FUS,CHEMBL4531507,-6.7
FUS,CHEMBL4531799,-6.7
FUS,CHEMBL4532010,-6.7
FUS,CHEMBL4532187,-6.7
FUS,CHEMBL4532195,-6.7
FUS,CHEMBL4532391,-6.7
FUS,CHEMBL4532761,-6.7
FUS,CHEMBL4533198,-6.7
FUS,CHEMBL4533228,-6.7
FUS,CHEMBL4533309,-6.7
FUS,CHEMBL4533484,-6.7
FUS,CHEMBL4533668,-6.7
FUS,CHEMBL4533692,-6.7
FUS,CHEMBL4533805,-6.7
FUS,CHEMBL4533848,-6.7
FUS,CHEMBL4533885,-6.7
FUS,CHEMBL4533979,-6.7
FUS,CHEMBL4534007,-6.7
FUS,CHEMBL4534078,-6.7
FUS,CHEMBL4534583,-6.7
FUS,CHEMBL4534592,-6.7
FUS,CHEMBL4534734,-6.7
FUS,CHEMBL4534769,-6.7
FUS,CHEMBL4543190,-6.7
FUS,CHEMBL4543373,-6.7
FUS,CHEMBL4543414,-6.7
FUS,CHEMBL4553551,-6.7
FUS,CHEMBL4553702,-6.7
FUS,CHEMBL4560033,-6.7
FUS,CHEMBL4562819,-6.7
FUS,CHEMBL4563199,-6.7
FUS,CHEMBL4564116,-6.7
FUS,CHEMBL4564717,-6.7
FUS,CHEMBL4566247,-6.7
FUS,CHEMBL4566248,-6.7
FUS,CHEMBL4566255,-6.7
FUS,CHEMBL4566368,-6.7
FUS,CHEMBL4567668,-6.7
FUS,CHEMBL4567814,-6.7
FUS,CHEMBL4567820,-6.7
FUS,CHEMBL4567979,-6.7
FUS,CHEMBL4568013,-6.7
FUS,CHEMBL4568218,-6.7
FUS,CHEMBL4568280,-6.7
FUS,CHEMBL4568439,-6.7
FUS,CHEMBL4568616,-6.7
FUS,CHEMBL4568705,-6.7
FUS,CHEMBL4569182,-6.7
FUS,CHEMBL4569238,-6.7
FUS,CHEMBL4569264,-6.7
FUS,CHEMBL4569322,-6.7
FUS,CHEMBL4570001,-6.7
FUS,CHEMBL4570398,-6.7
FUS,CHEMBL4570910,-6.7
FUS,CHEMBL4571274,-6.7
FUS,CHEMBL4571281,-6.7
FUS,CHEMBL4571330,-6.7
FUS,CHEMBL4571341,-6.7
FUS,CHEMBL4571868,-6.7
FUS,CHEMBL4571947,-6.7
FUS,CHEMBL4572079,-6.7
FUS,CHEMBL4572126,-6.7
FUS,CHEMBL4572759,-6.7
FUS,CHEMBL4573117,-6.7
FUS,CHEMBL4573120,-6.7
FUS,CHEMBL4573220,-6.7
FUS,CHEMBL4573259,-6.7
FUS,CHEMBL4573400,-6.7
FUS,CHEMBL4573502,-6.7
FUS,CHEMBL4573563,-6.7
FUS,CHEMBL4573564,-6.7
FUS,CHEMBL4573944,-6.7
FUS,CHEMBL4574112,-6.7
FUS,CHEMBL4574206,-6.7
FUS,CHEMBL4574731,-6.7
FUS,CHEMBL4574977,-6.7
FUS,CHEMBL4575176,-6.7
FUS,CHEMBL4575412,-6.7
FUS,CHEMBL4575423,-6.7
FUS,CHEMBL4575446,-6.7
FUS,CHEMBL4575516,-6.7
FUS,CHEMBL4580645,-6.7
FUS,CHEMBL4580828,-6.7
FUS,CHEMBL4580868,-6.7
FUS,CHEMBL4580943,-6.7
FUS,CHEMBL4580955,-6.7
FUS,CHEMBL4581185,-6.7
FUS,CHEMBL4581200,-6.7
FUS,CHEMBL4581238,-6.7
FUS,CHEMBL4581299,-6.7
FUS,CHEMBL4581459,-6.7
FUS,CHEMBL4581503,-6.7
FUS,CHEMBL4581517,-6.7
FUS,CHEMBL4581878,-6.7
FUS,CHEMBL4583640,-6.7
FUS,CHEMBL4584894,-6.7
FUS,CHEMBL4584966,-6.7
FUS,CHEMBL4584967,-6.7
FUS,CHEMBL4585076,-6.7
FUS,CHEMBL4634641,-6.7
FUS,CHEMBL4634678,-6.7
FUS,CHEMBL4634698,-6.7
FUS,CHEMBL4634955,-6.7
FUS,CHEMBL4635278,-6.7
FUS,CHEMBL4635374,-6.7
FUS,CHEMBL4635392,-6.7
FUS,CHEMBL4635402,-6.7
FUS,CHEMBL4635528,-6.7
FUS,CHEMBL4635564,-6.7
FUS,CHEMBL4635744,-6.7
FUS,CHEMBL4635757,-6.7
FUS,CHEMBL4635830,-6.7
FUS,CHEMBL4636149,-6.7
FUS,CHEMBL4636168,-6.7
FUS,CHEMBL4636178,-6.7
FUS,CHEMBL4636189,-6.7
FUS,CHEMBL4636304,-6.7
FUS,CHEMBL4636424,-6.7
FUS,CHEMBL4636614,-6.7
FUS,CHEMBL4636615,-6.7
FUS,CHEMBL4636670,-6.7
FUS,CHEMBL4636973,-6.7
FUS,CHEMBL4636984,-6.7
FUS,CHEMBL4637014,-6.7
FUS,CHEMBL4637020,-6.7
FUS,CHEMBL4637138,-6.7
FUS,CHEMBL4637154,-6.7
FUS,CHEMBL4637344,-6.7
FUS,CHEMBL4637676,-6.7
FUS,CHEMBL4637714,-6.7
FUS,CHEMBL4637802,-6.7
FUS,CHEMBL4638187,-6.7
FUS,CHEMBL4638224,-6.7
FUS,CHEMBL4638338,-6.7
FUS,CHEMBL4638356,-6.7
FUS,CHEMBL4638397,-6.7
FUS,CHEMBL4638559,-6.7
FUS,CHEMBL4638565,-6.7
FUS,CHEMBL4638631,-6.7
FUS,CHEMBL4638848,-6.7
FUS,CHEMBL4638878,-6.7
FUS,CHEMBL4638881,-6.7
FUS,CHEMBL4638972,-6.7
FUS,CHEMBL4638982,-6.7
FUS,CHEMBL4639076,-6.7
FUS,CHEMBL4639159,-6.7
FUS,CHEMBL4639209,-6.7
